chart_id,top1_correct,top1_score,top2_score,margin_abs,margin_norm,top1_prob,n_candidates,q,qp
39842600,0,0.8859530012366795,0.8344863435991529,0.05146665763752667,0.09435739360430714,0.07355621987387036,17,Q4 (high),Q4 (high)
39842700,0,0.7769789721076603,0.7280338803139088,0.048945091793751505,0.07715331819538261,0.026912189194616225,49,Q4 (high),Q1 (low)
39842800,0,0.866070050106468,0.8598728813041208,0.006197168802347219,0.00918324721004609,0.05623802208623866,22,Q1 (low),Q3
39842900,0,0.87969507140615,0.8245671350497634,0.055127936356386575,0.10006266097783142,0.06893895071503436,18,Q4 (high),Q3
39843000,0,0.7779907699212543,0.7678252666849814,0.010165503236272855,0.014279879608107825,0.03327638044290944,40,Q2,Q1 (low)
39843100,0,0.7231277743496876,0.6926975467068337,0.030430227642853858,0.05345130781370926,0.01889047903102787,71,Q3,Q1 (low)
39843200,0,0.8233474301709612,0.8168839514912769,0.006463478679684331,0.008839156487882199,0.04019569813304317,35,Q1 (low),Q2
39843300,0,0.9159227047018157,0.9114253857078636,0.004497318993952115,0.0056562665544556846,0.04701526629146245,30,Q1 (low),Q2
39843400,0,0.8513356232061544,0.8161319444404478,0.035203678765706625,0.046117986078527094,0.041333376662201396,35,Q3,Q2
39843500,1,0.8510468798378951,0.8308018142120834,0.02024506562581163,0.04096780628092636,0.04978758356914436,26,Q2,Q2
39843600,0,0.8910142189565888,0.8681706903525781,0.022843528604010732,0.033972852147524664,0.051471787351394904,26,Q3,Q2
39843700,1,0.9223740120910693,0.8755546409584232,0.046819371132646115,0.09591286622992252,0.08700938942086617,14,Q4 (high),Q4 (high)
39843800,1,0.8413519748480074,0.8260156310158303,0.01533634383217708,0.02352944246635802,0.05563739360940005,22,Q2,Q3
39843900,1,0.944694965967781,0.9048542741681438,0.03984069179963723,0.05965173303812024,0.10030003533156741,13,Q3,Q4 (high)
39844000,0,0.8172484077026214,0.6415143869836896,0.17573402071893185,0.24060156914128714,0.015996381120442316,99,Q4 (high),Q1 (low)
39844100,0,0.888113090662052,0.8329312365298384,0.05518185413221366,0.06908442668382773,0.042113852618404085,34,Q4 (high),Q2
39844200,0,0.856373496525627,0.7963168085408934,0.060056687984733625,0.10973306775493463,0.043975590899432565,30,Q4 (high),Q2
39844300,0,0.8637838280949691,0.8522982817063809,0.01148554638858823,0.013482674197159915,0.05538354830924809,26,Q2,Q3
39844400,0,0.8756014763677776,0.8683345682459496,0.007266908121828064,0.013756068447421364,0.06820678777438804,18,Q1 (low),Q3
39844500,0,0.8370693242692953,0.8046933696865393,0.032375954582755995,0.057312911016079715,0.04713824733973371,27,Q3,Q2
39844600,0,0.8896997160704021,0.8685940560613211,0.021105660009080984,0.02768392446061344,0.05322745257925802,27,Q2,Q2
39844700,0,0.9148729422930129,0.8844537703229258,0.030419171970087033,0.05318866618696569,0.07119180189903702,18,Q3,Q3
39844800,0,0.9153255636328002,0.8610471219272609,0.054278441705539304,0.06618317893765062,0.07155289026947323,19,Q4 (high),Q3
39844900,1,0.9154581138625215,0.8387074356580779,0.07675067820444359,0.18439370815359174,0.08144145631689739,15,Q4 (high),Q4 (high)
39845000,0,0.8204526167242504,0.6623524985474184,0.158100118176832,0.21181755281167816,0.01678581772607331,96,Q4 (high),Q1 (low)
39845100,0,0.8141068567035018,0.7996546604302153,0.014452196273286533,0.019444690233413896,0.036519520781399875,37,Q2,Q1 (low)
39845200,0,0.9166795086856288,0.8865475406084851,0.03013196807714369,0.03847734260044717,0.07315513986154655,19,Q3,Q4 (high)
39845300,0,0.8381967974893787,0.8326076324353195,0.005589165054059153,0.011964443338615372,0.050326409012952725,24,Q1 (low),Q2
39845400,0,0.8031514471890067,0.7657424032425302,0.03740904394647648,0.04911693869601223,0.03733926982637653,37,Q3,Q1 (low)
39845500,0,0.8578376921049885,0.8453653719094647,0.0124723201955238,0.025908961951863645,0.08558641507416934,14,Q2,Q4 (high)
39845600,1,0.7491213075425508,0.739615854672068,0.009505452870482767,0.01401991454336182,0.031069366564913922,42,Q1 (low),Q1 (low)
39845700,0,0.8689777669354377,0.8617690662861991,0.00720870064923862,0.012424541008647325,0.07093678320432778,17,Q1 (low),Q3
39845800,0,0.7864012175748418,0.7798775007870316,0.006523716787810274,0.01578688922726491,0.05234886917311859,22,Q1 (low),Q2
39845900,0,0.8757509972518024,0.8576463302786878,0.018104666973114636,0.03454584583097118,0.07131794740748126,17,Q2,Q3
39846000,0,0.7775392731969352,0.647855186265399,0.1296840869315362,0.3072291912939818,0.1309604898682671,10,Q4 (high),Q4 (high)
39846100,0,0.9168520816161878,0.8861556824404877,0.030696399175700106,0.04246400211516363,0.0670991699326949,21,Q3,Q3
39846200,0,0.8371365463599165,0.8248929291553678,0.012243617204548696,0.018680455085944427,0.04185399392281777,32,Q2,Q2
39846300,1,0.8672503326161746,0.8227377148997048,0.04451261771646975,0.061019345328091425,0.05091291070233015,26,Q4 (high),Q2
39846400,0,0.9110047167243746,0.8892283588387108,0.02177635788566379,0.034797126833667834,0.08954058649114083,14,Q3,Q4 (high)
39846500,1,0.9458615562102777,0.9162194808220308,0.029642075388246925,0.03942277671262714,0.08898377390052854,16,Q3,Q4 (high)
